layer_name,data_index,count_Model_1,count_Model_2,total_neurons_Model_1,total_neurons_Model_2,percentage_active_Model_1,percentage_active_Model_2,mean_Model_1,mean_Model_2,sum_Model_1,sum_Model_2,max_Model_1,max_Model_2,min_Model_1,min_Model_2,variance_Model_1,variance_Model_2,image_index
features 3-relu,28,227700,308542,1605632,1605632,14.18133171237245,19.21623385682398,0.05463871732354164,0.04699816554784775,12441.236328125,14500.908203125,0.7935552597045898,0.7109429240226746,1.1175870895385742e-08,2.1979212760925293e-07,0.0025240734685212374,0.001540890196338296,28
features 7-relu,28,101589,142499,802816,802816,12.654082629145408,17.749895368303573,0.061871472746133804,0.03166119009256363,6285.4609375,4511.68798828125,0.8021092414855957,0.7754054665565491,9.313225746154785e-08,1.4994293451309204e-07,0.00683438079431653,0.0019651982001960278,28
features 11-relu,28,4429,20547,401408,401408,1.103366151147959,5.118732063137755,0.07644274085760117,0.033437661826610565,338.56488037109375,687.0436401367188,1.0355862379074097,0.6293388605117798,6.963498890399933e-06,1.819804310798645e-06,0.010399163700640202,0.0015973240369930863,28
classifier 17-relu,28,65,37,512,512,12.6953125,7.2265625,1.420900821685791,0.7242390513420105,92.35855102539062,26.796844482421875,4.317320823669434,2.2801151275634766,0.005218580365180969,0.03486098721623421,1.1455357074737549,0.3587913513183594,28
classifier 20-sigmoid,28,1,1,1,1,100.0,100.0,0.011523585766553879,0.5863857269287109,0.011523585766553879,0.5863857269287109,0.011523585766553879,0.5863857269287109,0.011523585766553879,0.5863857269287109,,,28
features 3-relu,29,78297,166294,1605632,1605632,4.876397580516581,10.356918646364797,0.0516512356698513,0.030883796513080597,4044.13671875,5135.7900390625,0.926491379737854,0.6138063669204712,1.862645149230957e-08,1.043081283569336e-07,0.003065533237531781,0.0010726612526923418,29
features 7-relu,29,108004,178652,802816,802816,13.453144929846939,22.253168845663264,0.029097674414515495,0.019319169223308563,3142.665283203125,3451.408203125,0.4638606309890747,0.47907328605651855,3.203749656677246e-07,1.0710209608078003e-08,0.001146466238424182,0.0005512716597877443,29
features 11-relu,29,3148,14981,401408,401408,0.7842394770408163,3.732112962372449,0.02976739965379238,0.028429629281163216,93.70777893066406,425.9042663574219,0.41260063648223877,0.49185264110565186,2.139061689376831e-05,1.9390136003494263e-06,0.001795850577764213,0.0012217216426506639,29
classifier 17-relu,29,55,46,512,512,10.7421875,8.984375,0.3636445999145508,0.6355183124542236,20.00045394897461,29.233842849731445,1.0818606615066528,1.8801418542861938,0.0031375661492347717,0.0061090365052223206,0.095416359603405,0.2395237386226654,29
classifier 20-sigmoid,29,1,1,1,1,100.0,100.0,0.35196149349212646,0.6124390363693237,0.35196149349212646,0.6124390363693237,0.35196149349212646,0.6124390363693237,0.35196149349212646,0.6124390363693237,,,29
features 3-relu,30,239138,302537,1605632,1605632,14.893699178890307,18.84223782286352,0.06441941112279892,0.052565544843673706,15405.12890625,15903.021484375,0.8477964401245117,0.6631677746772766,2.1792948246002197e-07,2.2351741790771484e-07,0.0027725519612431526,0.0015284590190276504,30
features 7-relu,30,100263,135162,802816,802816,12.488914022640305,16.835987324617346,0.08135520666837692,0.029654286801815033,8156.9169921875,4008.132568359375,0.6764918565750122,0.5347245931625366,3.105960786342621e-07,8.347706170752645e-08,0.008690109476447105,0.0015845157904550433,30
features 11-relu,30,3912,19367,401408,401408,0.9745695153061223,4.824766820790816,0.07316450774669647,0.03929659724235535,286.2195739746094,761.0571899414062,0.8472287654876709,0.5873107314109802,3.859400749206543e-06,3.298744559288025e-06,0.008793298155069351,0.002543385373428464,30
classifier 17-relu,30,61,42,512,512,11.9140625,8.203125,0.9754500389099121,1.0329227447509766,59.50245666503906,43.382755279541016,3.132430076599121,3.231674909591675,0.09137004613876343,0.009949207305908203,0.4490813612937927,0.7583369016647339,30
classifier 20-sigmoid,30,1,1,1,1,100.0,100.0,0.033368054777383804,0.20774134993553162,0.033368054777383804,0.20774134993553162,0.033368054777383804,0.20774134993553162,0.033368054777383804,0.20774134993553162,,,30
features 3-relu,32,254679,342148,1605632,1605632,15.861604651626276,21.309241470025512,0.10461345314979553,0.08381950855255127,26642.849609375,28678.677734375,0.8115700483322144,0.7643661499023438,6.551854312419891e-07,2.4959444999694824e-07,0.0057752481661736965,0.003038315102458,32
features 7-relu,32,115021,131284,802816,802816,14.327193279655612,16.352937659438776,0.1512996405363083,0.03230474516749382,17402.63671875,4241.09619140625,1.1458224058151245,0.6622468829154968,1.125154085457325e-06,7.566995918750763e-08,0.03627816587686539,0.0027838870882987976,32
features 11-relu,32,3176,25249,401408,401408,0.7912149234693877,6.2901088169642865,0.08746249228715897,0.03893722593784332,277.7808837890625,983.1260375976562,1.7105988264083862,0.6210039854049683,2.4959444999694824e-07,1.0337680578231812e-06,0.02032618224620819,0.003201233223080635,32
classifier 17-relu,32,79,56,512,512,15.4296875,10.9375,0.9429593682289124,1.4198734760284424,74.49378967285156,79.51290893554688,4.051167011260986,4.202934265136719,0.02367904782295227,0.01776627078652382,0.5741891860961914,0.9541816711425781,32
classifier 20-sigmoid,32,1,1,1,1,100.0,100.0,0.14487802982330322,0.9270274043083191,0.14487802982330322,0.9270274043083191,0.14487802982330322,0.9270274043083191,0.14487802982330322,0.9270274043083191,,,32
features 3-relu,34,56416,57121,1605632,1605632,3.513632015306122,3.5575399593431123,0.061031490564346313,0.04375934228301048,3443.152587890625,2499.577392578125,0.9850618839263916,0.9398641586303711,5.709007382392883e-07,6.705522537231445e-07,0.008605413138866425,0.004338479600846767,34
features 7-relu,34,88358,192680,802816,802816,11.00600884885204,24.000518176020407,0.02056083455681801,0.017818236723542213,1816.714111328125,3433.2177734375,0.3852297067642212,0.5002995729446411,4.0745362639427185e-08,1.200241968035698e-07,0.0005901901167817414,0.0006381748826242983,34
features 11-relu,34,4893,19764,401408,401408,1.2189592633928572,4.92366868622449,0.02667706087231636,0.029460322111845016,130.53085327148438,582.2537841796875,0.4584836959838867,0.3389912545681,2.997182309627533e-05,1.3373792171478271e-06,0.001080667250789702,0.0005655190907418728,34
classifier 17-relu,34,51,64,512,512,9.9609375,12.5,0.3683025538921356,0.7773985862731934,18.783430099487305,49.753509521484375,1.2080583572387695,2.6184513568878174,0.011650947853922844,9.594857692718506e-05,0.08477891981601715,0.3900168836116791,34
classifier 20-sigmoid,34,1,1,1,1,100.0,100.0,0.3417569696903229,0.3593795597553253,0.3417569696903229,0.3593795597553253,0.3417569696903229,0.3593795597553253,0.3417569696903229,0.3593795597553253,,,34
features 3-relu,35,107742,133641,1605632,1605632,6.710254902742347,8.323264608577805,0.05502435937523842,0.04305701330304146,5928.4345703125,5754.1826171875,0.8231693506240845,0.8278030753135681,5.960464477539063e-08,4.470348358154297e-08,0.006024187430739403,0.0021992973051965237,35
features 7-relu,35,93437,174648,802816,802816,11.638656927614797,21.754424426020407,0.031756073236465454,0.023253899067640305,2967.1923828125,4061.2470703125,0.5592147707939148,0.5277277231216431,3.9424048736691475e-07,4.6566128730773926e-08,0.0016912714345380664,0.001013674307614565,35
features 11-relu,35,5123,17868,401408,401408,1.2762575733418369,4.45133131377551,0.05290525034070015,0.033857107162475586,271.0335998535156,604.9588012695312,0.7379170060157776,0.38183078169822693,4.023313522338867e-06,5.234032869338989e-07,0.004830973222851753,0.0009077303693629801,35
classifier 17-relu,35,87,61,512,512,16.9921875,11.9140625,1.2055281400680542,0.9456958770751953,104.88095092773438,57.68745040893555,2.948469400405884,2.8789713382720947,0.09871789813041687,0.004335686564445496,0.6056399941444397,0.5519583821296692,35
classifier 20-sigmoid,35,1,1,1,1,100.0,100.0,0.004702849313616753,0.10816992819309235,0.004702849313616753,0.10816992819309235,0.004702849313616753,0.10816992819309235,0.004702849313616753,0.10816992819309235,,,35
features 3-relu,39,35344,44653,1605632,1605632,2.201251594387755,2.7810232979910716,0.09015858173370361,0.04592086374759674,3186.56494140625,2050.50439453125,1.054382085800171,1.0020643472671509,7.064081728458405e-07,9.313225746154785e-08,0.027039552107453346,0.00923226773738861,39
features 7-relu,39,85219,191223,802816,802816,10.615010164221939,23.819032007334183,0.019851379096508026,0.018202761188149452,1691.714599609375,3480.786865234375,0.4802130162715912,0.5457981824874878,6.01867213845253e-08,1.862645149230957e-09,0.0009272671304643154,0.0009853964438661933,39
features 11-relu,39,5172,21273,401408,401408,1.2884646045918369,5.299595424107143,0.02590908296406269,0.029002293944358826,134.0017852783203,616.9658203125,0.24548301100730896,0.3686428666114807,9.275972843170166e-06,5.949288606643677e-06,0.0010621154215186834,0.0007538881618529558,39
classifier 17-relu,39,43,55,512,512,8.3984375,10.7421875,0.39088112115859985,0.8894102573394775,16.80788803100586,48.917564392089844,1.1362342834472656,2.6368682384490967,0.0007596760988235474,0.00266323983669281,0.0936211422085762,0.5304035544395447,39
classifier 20-sigmoid,39,1,1,1,1,100.0,100.0,0.40268653631210327,0.7708818316459656,0.40268653631210327,0.7708818316459656,0.40268653631210327,0.7708818316459656,0.40268653631210327,0.7708818316459656,,,39
features 3-relu,42,279013,406617,1605632,1605632,17.377144949776785,25.324420539700256,0.05108543112874031,0.04363232105970383,14253.5,17741.64453125,0.5718333125114441,0.4220016896724701,8.195638656616211e-08,4.470348358154297e-08,0.002324339235201478,0.0013985090190544724,42
features 7-relu,42,104860,125009,802816,802816,13.0615234375,15.571313974808673,0.07338310033082962,0.021933602169156075,7694.95166015625,2741.897705078125,0.646863579750061,0.41914424300193787,2.873130142688751e-07,9.313225746154785e-10,0.010688764974474907,0.0005941168055869639,42
features 11-relu,42,2763,22914,401408,401408,0.6883270886479591,5.708406409438775,0.03436819463968277,0.02592841535806656,94.95932006835938,594.1237182617188,0.7099823951721191,0.34326860308647156,1.1827796697616577e-06,2.4978071451187134e-06,0.004940932150930166,0.0006107240915298462,42
classifier 17-relu,42,110,79,512,512,21.484375,15.4296875,0.5344406962394714,1.309929609298706,58.78847885131836,103.48443603515625,2.191092014312744,3.5907235145568848,0.003681350499391556,0.004399284720420837,0.17238189280033112,0.915147066116333,42
classifier 20-sigmoid,42,1,1,1,1,100.0,100.0,0.3042433261871338,0.9757763743400574,0.3042433261871338,0.9757763743400574,0.3042433261871338,0.9757763743400574,0.3042433261871338,0.9757763743400574,,,42
features 3-relu,45,414362,505450,1605632,1605632,25.80678511639031,31.479816047512756,0.05400796979665756,0.05090848729014397,22378.849609375,25731.6953125,0.9052497148513794,0.7887547612190247,3.725290298461914e-08,2.2351741790771484e-07,0.002230412792414427,0.0015715351328253746,45
features 7-relu,45,111509,89913,802816,802816,13.889733139349488,11.199702048788266,0.090727299451828,0.03964604437351227,10116.91015625,3564.694580078125,0.8590911030769348,0.5638153553009033,1.1227093636989594e-06,7.180497050285339e-07,0.010280276648700237,0.002690077293664217,45
features 11-relu,45,2042,31454,401408,401408,0.5087093431122449,7.835917570153061,0.08773719519376755,0.028468258678913116,179.15936279296875,895.4405517578125,0.8294156789779663,0.6262893676757812,4.246830940246582e-06,2.0712614059448242e-06,0.011891254223883152,0.0014311636332422495,45
classifier 17-relu,45,82,72,512,512,16.015625,14.0625,0.7842248678207397,1.0975770950317383,64.30644226074219,79.02555084228516,2.7820677757263184,3.567780017852783,4.2455270886421204e-05,0.06115196645259857,0.3707750141620636,0.807248055934906,45
classifier 20-sigmoid,45,1,1,1,1,100.0,100.0,0.20831027626991272,0.670130729675293,0.20831027626991272,0.670130729675293,0.20831027626991272,0.670130729675293,0.20831027626991272,0.670130729675293,,,45
features 3-relu,46,130881,172274,1605632,1605632,8.151369678730868,10.729357661033163,0.05217926576733589,0.04307534918189049,6829.2744140625,7420.7626953125,0.7095161080360413,0.6910554766654968,3.725290298461914e-08,2.2351741790771484e-08,0.0037691269535571337,0.0018043688032776117,46
features 7-relu,46,88309,181294,802816,802816,10.99990533322704,22.582260443239797,0.035570766776800156,0.0294585470110178,3141.21875,5340.65771484375,0.6812613606452942,0.5009571313858032,4.386529326438904e-07,5.774199962615967e-08,0.0028959151823073626,0.0014889029553160071,46
features 11-relu,46,6138,12568,401408,401408,1.529117506377551,3.1309789540816326,0.06617017090320587,0.03773271292448044,406.15252685546875,474.2247619628906,0.8115649223327637,0.4632263481616974,1.841038465499878e-05,1.7220154404640198e-06,0.0067153447307646275,0.002037132391706109,46
classifier 17-relu,46,67,43,512,512,13.0859375,8.3984375,1.344521164894104,0.6980312466621399,90.08291625976562,30.015342712402344,5.908172607421875,2.0648374557495117,0.012130796909332275,0.06590273976325989,1.26515793800354,0.24970968067646027,46
classifier 20-sigmoid,46,1,1,1,1,100.0,100.0,0.007176623679697514,0.23652537167072296,0.007176623679697514,0.23652537167072296,0.007176623679697514,0.23652537167072296,0.007176623679697514,0.23652537167072296,,,46
features 3-relu,47,119425,165717,1605632,1605632,7.437881158322704,10.320982641103315,0.06776584684848785,0.05059688538312912,8092.9365234375,8384.763671875,0.724424421787262,0.7023485898971558,2.1085143089294434e-06,5.960464477539063e-08,0.004202430136501789,0.0022752759978175163,47
features 7-relu,47,108743,149967,802816,802816,13.545195910395408,18.68012097417092,0.05085758492350578,0.017748117446899414,5530.40625,2661.6318359375,0.5219981670379639,0.36116689443588257,3.257300704717636e-07,2.3480970412492752e-07,0.0055235521867871284,0.0008298032335005701,47
features 11-relu,47,3050,27391,401408,401408,0.7598254145408163,6.82373046875,0.03872816637158394,0.03344321623444557,118.12091064453125,916.0430908203125,0.6877289414405823,0.5022251009941101,1.621060073375702e-05,3.0957162380218506e-06,0.004442276433110237,0.0011308026732876897,47
classifier 17-relu,47,70,67,512,512,13.671875,13.0859375,0.454487681388855,1.2888667583465576,31.814136505126953,86.35407257080078,1.8656706809997559,3.6893575191497803,0.004989504814147949,0.07520318776369095,0.16103951632976532,0.8846723437309265,47
classifier 20-sigmoid,47,1,1,1,1,100.0,100.0,0.19150295853614807,0.926245391368866,0.19150295853614807,0.926245391368866,0.19150295853614807,0.926245391368866,0.19150295853614807,0.926245391368866,,,47
features 3-relu,48,182314,235065,1605632,1605632,11.354656608737244,14.640029595822703,0.06468992680311203,0.05092539265751839,11793.87890625,11970.77734375,0.9466109871864319,0.6418506503105164,9.73232090473175e-08,3.129243850708008e-07,0.004708383698016405,0.0019859790336340666,48
features 7-relu,48,91158,160131,802816,802816,11.354781170280612,19.94616450095663,0.057798683643341064,0.03081038035452366,5268.8125,4933.69677734375,1.1867045164108276,0.7312396764755249,1.7171259969472885e-08,9.386712918058038e-08,0.008046270348131657,0.0019463307689875364,48
features 11-relu,48,4670,13330,401408,401408,1.1634048150510203,3.3208107461734695,0.06658003479242325,0.04657813906669617,310.92877197265625,620.8865966796875,1.3450530767440796,0.7387728095054626,1.904647797346115e-05,2.594664692878723e-06,0.010883273556828499,0.004349705763161182,48
classifier 17-relu,48,73,33,512,512,14.2578125,6.4453125,0.9339897632598877,0.6673479080200195,68.1812515258789,22.022480010986328,3.9772722721099854,1.929736614227295,0.01927964761853218,0.005134012550115585,0.6541392803192139,0.345999151468277,48
classifier 20-sigmoid,48,1,1,1,1,100.0,100.0,0.21239705383777618,0.471940279006958,0.21239705383777618,0.471940279006958,0.21239705383777618,0.471940279006958,0.21239705383777618,0.471940279006958,,,48
features 3-relu,49,181969,209991,1605632,1605632,11.333169742506378,13.078401526626276,0.07683005183935165,0.057940613478422165,13980.6875,12167.0078125,1.0548300743103027,1.006469488143921,3.0547380447387695e-07,2.9802322387695312e-08,0.007871790789067745,0.0035560273099690676,49
